Source List,Entity Number,SDN Type,Programs,Name,Title,Address,City,State/Province,Postal Code,Country,Federal Register Notice,Effective Date,Date Lifted/Waived/Expired,Standard Order,License Requirement,License Policy,Call Sign,Vessel Type,Gross Tonnage,Gross Register Tonnage,Vessel Flag,Vessel Owner,Remarks/Notes,Address Number,Address Remarks,Alternate Number,Alternate Type,Alternate Name,Alternate Remarks,Web Link,,,,
EL,,,,Tianjin Phytium Information Technology,,"Room 101, No. 1012, Hulin Road, Huangpu District",Guangzhou,,,China,86 FR 18437,4/9/2021,,,For all items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Phytium; Phytium Technology; and Tianjin Feiteng Information Technology,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin Phytium Information Technology,,"100 Waihuanxi Rd, 3F-326 Science Pavilion, Panyu District, Guangdong",Guangzhou,,,China,86 FR 18437,4/9/2021,,,For all items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Phytium; Phytium Technology; and Tianjin Feiteng Information Technology,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,, ,,Hassan Scientific Corporation,,"50 Akbari Road, New Anarkali",Lahore,,,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,Hasan Scientific Corporation,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Mecatech (Private) Limited,,"402, 4th Floor, Chena Centre, Plot #104-E, Jinnah Avenue, Blue Area",Islamabad,,,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,Mecatech,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Middle East Automation & Control Services,,"274-A, Canal View Housing Society",Lahore,,,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,MACS; and MEACS                                                                                                                                                            ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Mirza and Co.,,"Office #343 3rd floor, Landmark Plaza 5/6 Jail Road",Lahore,,,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,Mizra,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Techno-Commercial,,"8-22-24 Farid Plaza, 65 Shadman",Lahore,,,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,TCL; and Techserve                                                                                                                                                                 ,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,TELEC Electronics & Machinery (Pvt) Ltd.,,"415 Mehboob Chambers, Abdullah Haroon Road, Saddar",Karachi,,74400,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,TELEC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,, ,,TELEC Electronics & Machinery (Pvt) Ltd.,,"No. 1363, Cornice Road, Phase 3, Bahria Town",Islamabad,,,Pakistan,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,TELEC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Delta Engineering Concern FZE,,"SAIF Office, Q l -06-0 92/A",Sharjah,,,United Arab Emirates,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,DEC,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Future Trends International, FZE LLC",,B-1101-15 Grand Tower,Ajman,,,United Arab Emirates,86 FR 29193,6/1/2021,,,For all items subject to the EAR. (See §744.2 (d) of the EAR),See §744.2 (d) of the EAR,,,,,,,,,,,,Future Trends,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Hoshine Silicon Industry (Shanshan) Co., Ltd.",,"Xinjiang East: West of Kekeya Road, Stone Industrial Park, Shanshan County, Turpan City Xinjiang (Hesheng Industrial Park)",,,,China,86 FR 33120,6/24/2021, ,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,"Hesheng Silicon Industry (Shanshan) Co., Ltd. ",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Xinjiang Daqo New Energy, Co. Ltd.",,Shihezi Development Zone Chemical New Material Industrial Park,,,,China,86 FR 33120,6/24/2021, ,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,"Xinjiang Great New Energy Co., Ltd.; Xinjiang Daxin Energy Co., Ltd.; and Xinjiang Daqin Energy Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Xinjiang Daqo New Energy, Co. Ltd.",,"No. 16, Weiliu Road, New Chemical Material Industrial Park, Shihezi Economic Development Zone, Xinjiang",,,,China,86 FR 33120,6/24/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,"Xinjiang Great New Energy Co., Ltd.; Xinjiang Daxin Energy Co., Ltd.; and Xinjiang Daqin Energy Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Xinjiang East Hope Nonferrous Metals Co. Ltd.,,"Wucaiwan Industrial Park, Zhundong Economic and Technological Development Zone, Changji Prefecture, Xinjiang (Cainan Community)",,,,China,86 FR 33120,6/24/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,Xinjiang Nonferrous,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Xinjiang East Hope Nonferrous Metals Co. Ltd.,,"Jimsar County, Changji Hui Autonomous Prefecture, Xinjiang Uygur Autonomous Region, Wucaiwan Coal, Electricity and Coal Chemical Base",,,,China,86 FR 33120,6/24/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,Xinjiang Nonferrous,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Xinjiang GCL New Energy Material Technology, Co. Ltd.",,"East Section of Hengsi Road, Quanbei Industrial Zone, Hongsha, Zhundong Economic and Technological Development Zone, Changji Prefecture, Xinjiang (Jijihu Community)",,,,China,86 FR 33120,6/24/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,"Xinjiang GCL New Energy Materials Technology Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Xinjiang GCL New Energy Material Technology, Co. Ltd.",,"East Part, the 4th Horizontal Road, North Hongshaquan Industrial park, Zhundong Economic and Technological Development Zone, Changji, Xinjiang",,,,China,86 FR 33120,6/24/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Xinjiang Production and Construction Corps (XPCC),,"Urumqi, Xinjiang Uyghur Autonomous Region",,,,China,86 FR 33120,6/24/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,XPCC; Xinjiang Corps; and Bingtuan,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"King Royal Technologies Co., Ltd",,"4, Min Dhama Rd., Shwe Gabar 6th St, Shwe Gabar Housing, Mayangone",Yangon,,,Burma,86 FR 35391,7/6/2021, ,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,KRT,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"King Royal Technologies Co., Ltd",,Room 4 Shwe Gabar 6th ,Yangon,,,Burma,86 FR 35391,7/6/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,KRT,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Myanmar Wanbao Mining Copper, Ltd.",,"Yangon Office 70 (I)Bo Chein Street Pyay Road, Hlaing Township",Yangon,,,Burma,86 FR 35391,7/6/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Myanmar Yang Tse Copper, Ltd.",,"70/I, Bo Chein St., Ward (11), Hlaing",Yangon,,,Burma,86 FR 35391,7/6/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Wanbao Mining, Ltd.",,70 Bo Chain Ln,Yangon,,,Burma,86 FR 35391,7/6/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Karim Daadaa,,235 Rue Maisonneuve,Laval,,,Canada,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,(See alternate addresses under Lebanon),,,,,Karim Hamdi Mohd El Daadaa,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Modern Agropharmaceuticals & Trade Establishment,,235 Rue Maisonneuve,Laval,,,Canada,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,(See alternate addresses under Lebanon),,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Armyfly,,"2nd Floor, Chongxin Creative Building, No. 18 Shixing East Street, Shijingshan Park, Zhongguancun Science Park, Shijingshan District",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Beijing Dongtu Junyue Technology; Beijing Junyue Faixiang Technology; and Beijing Kyland Junyue Technology,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing E-science Co., Ltd.",,"No. 9 Jiuxianqiao East Rd, Chaoyang",Beijing,,100015,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Beijing Yanjing Electronics Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing E-science Co., Ltd.",,A36-2 Huanyuan Haidian,,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Beijing Yanjing Electronics Co., Ltd.",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Geling Shentong Information Technology Co., Ltd.",,"1A025, 101, 1st Floor, No. 1, Wangjing East Road, Chaoyang District",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,DeepGlint; and Deep Glint International,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Geling Shentong Information Technology Co., Ltd.",,"Building B, Building 1, Tiandi Linfeng Innovation Industrial Park, 1 Yongtaizhuang North Road, Haidian District",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,DeepGlint; and Deep Glint International,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Hileed Solutions Co., Ltd.",,A36-2 Xisanqi Huanyuan Haidian District,,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Beijing Alite Technologies Co.; ALCO; and Beijing Haili Lianhe Keji Youxian Gongsi,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Hileed Solutions Co., Ltd.",,"West of 7/F, A2, No. 9 Jiuxianqiao East Road, Chaoyang Dist.",Beijing,,100016,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Beijing Alite Technologies Co.; ALCO; and Beijing Haili Lianhe Keji Youxian Gongsi,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Hileed Solutions Co., Ltd.",,"Room 701, Floor 7, Building 2, No. 9 Courtyard, Jiuxianqiao East",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Beijing Alite Technologies Co.; ALCO; and Beijing Haili Lianhe Keji Youxian Gongsi,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Hileed Solutions Co., Ltd.",,"12A Beisanhuan Zhong Road, P.O. Box 3042",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,Beijing Alite Technologies Co.; ALCO; and Beijing Haili Lianhe Keji Youxian Gongsi,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Beijing Sinonet Science & Technology Co., Ltd. ",,"Building 5, Courtyard No. 7, Dijin Road, Haidian District",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Chengdu Xiwu Security System Alliance Co., Ltd.",,"No. 7, Section 4, Renmin South Road, Wuhou District",Chengdu,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,China Academy of Electronics and Information Technology ,,"11 Shuangyuan Road, Badachu High-Tech Park, Shijingshan District",Beijing,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),"Case-by-case review for ECCNs 1A004.c, 1A004.d, 1A995, 1A999.a, 1D003, 2A983, 2D983, and 2E983, and for EAR99 items described in the Note to ECCN 1A995; case-by-case review for items necessary to detect, identify and treat infectious disease; and presumption of denial for all other items subject to the EAR.",,,,,,,(See alternative address under United Kingdom),,,,,CAEIT; and CETC CAEIT,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Hangzhou Hualan Microelectronics Co., Ltd.",,"22nd Floor, Building 1, Huarui Center, No. 66 Jianshe 1st Road, Xiaoshan District",Hangzhou,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Hangzhou Hualan Microelectronique Co., Ltd.; Hualan Micro; Sage Microelectronics Corporation; Sage Micro; and Hangzhou Huasheng Microelectronics",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,"Hangzhou Hualan Microelectronics Co., Ltd.",,"6th Floor, North Block, Yinhe Fengyun Building, Gaoxin North Sixth Road, Nanshan District",Shenzhen,,,China,86 FR 36496,7/12/2021,,,All items subject to the EAR. (See §744.11 of the EAR),Presumption of denial.,,,,,,,,,,,,"Hangzhou Hualan Microelectronique Co., Ltd.; Hualan Micro; Sage Microelectronics Corporation; Sage Micro; and Hangzhou Huasheng Microelectronics",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
